  Matrix size m = 5
  Step size h = 1.000000e-03
  Tolerance delta = 1.000000e-05
  Max iterations = 200

Initializing random matrix A...
Iter | Tr(C*C^dagger) | |Tr(C*C^dagger) - m| | Criterion (m*delta)
-----|----------------|--------------------|-----------------
  81 |   1.246172e+01 |       7.461717e+00 | 5.000000e-05
  82 |   1.244231e+01 |       7.442311e+00 | 5.000000e-05
  83 |   1.242326e+01 |       7.423265e+00 | 5.000000e-05
  84 |   1.240457e+01 |       7.404571e+00 | 5.000000e-05
  85 |   1.238623e+01 |       7.386225e+00 | 5.000000e-05
  86 |   1.236822e+01 |       7.368221e+00 | 5.000000e-05
  87 |   1.235055e+01 |       7.350553e+00 | 5.000000e-05
  88 |   1.233322e+01 |       7.333215e+00 | 5.000000e-05
  89 |   1.231620e+01 |       7.316203e+00 | 5.000000e-05
  90 |   1.229951e+01 |       7.299512e+00 | 5.000000e-05
  91 |   1.228314e+01 |       7.283135e+00 | 5.000000e-05
  92 |   1.226707e+01 |       7.267069e+00 | 5.000000e-05
  93 |   1.225131e+01 |       7.251309e+00 | 5.000000e-05
  94 |   1.223585e+01 |       7.235849e+00 | 5.000000e-05
  95 |   1.222069e+01 |       7.220686e+00 | 5.000000e-05
  96 |   1.220581e+01 |       7.205814e+00 | 5.000000e-05
  97 |   1.219123e+01 |       7.191230e+00 | 5.000000e-05
  98 |   1.217693e+01 |       7.176929e+00 | 5.000000e-05
  99 |   1.216291e+01 |       7.162906e+00 | 5.000000e-05
 100 |   1.214916e+01 |       7.149159e+00 | 5.000000e-05
 101 |   1.213568e+01 |       7.135682e+00 | 5.000000e-05
 102 |   1.212247e+01 |       7.122472e+00 | 5.000000e-05
 103 |   1.210953e+01 |       7.109525e+00 | 5.000000e-05
 104 |   1.209684e+01 |       7.096838e+00 | 5.000000e-05
 105 |   1.208441e+01 |       7.084406e+00 | 5.000000e-05
 106 |   1.207223e+01 |       7.072226e+00 | 5.000000e-05
 107 |   1.206029e+01 |       7.060295e+00 | 5.000000e-05
 108 |   1.204861e+01 |       7.048608e+00 | 5.000000e-05
 109 |   1.203716e+01 |       7.037163e+00 | 5.000000e-05
 110 |   1.202596e+01 |       7.025957e+00 | 5.000000e-05
 111 |   1.201499e+01 |       7.014985e+00 | 5.000000e-05
 112 |   1.200425e+01 |       7.004246e+00 | 5.000000e-05
 113 |   1.199374e+01 |       6.993735e+00 | 5.000000e-05
 114 |   1.198345e+01 |       6.983451e+00 | 5.000000e-05
 115 |   1.197339e+01 |       6.973389e+00 | 5.000000e-05
 116 |   1.196355e+01 |       6.963547e+00 | 5.000000e-05
 117 |   1.195392e+01 |       6.953921e+00 | 5.000000e-05
 118 |   1.194451e+01 |       6.944511e+00 | 5.000000e-05
 119 |   1.193531e+01 |       6.935311e+00 | 5.000000e-05
 120 |   1.192632e+01 |       6.926321e+00 | 5.000000e-05
 121 |   1.191754e+01 |       6.917537e+00 | 5.000000e-05
 122 |   1.190896e+01 |       6.908956e+00 | 5.000000e-05
 123 |   1.190058e+01 |       6.900576e+00 | 5.000000e-05
 124 |   1.189239e+01 |       6.892395e+00 | 5.000000e-05
 125 |   1.188441e+01 |       6.884410e+00 | 5.000000e-05
 126 |   1.187662e+01 |       6.876619e+00 | 5.000000e-05
 127 |   1.186902e+01 |       6.869019e+00 | 5.000000e-05
 128 |   1.186161e+01 |       6.861608e+00 | 5.000000e-05
 129 |   1.185438e+01 |       6.854384e+00 | 5.000000e-05
 130 |   1.184734e+01 |       6.847345e+00 | 5.000000e-05
 131 |   1.184049e+01 |       6.840488e+00 | 5.000000e-05
 132 |   1.183381e+01 |       6.833811e+00 | 5.000000e-05
 133 |   1.182731e+01 |       6.827313e+00 | 5.000000e-05
 134 |   1.182099e+01 |       6.820990e+00 | 5.000000e-05
 135 |   1.181484e+01 |       6.814842e+00 | 5.000000e-05
 136 |   1.180887e+01 |       6.808866e+00 | 5.000000e-05
 137 |   1.180306e+01 |       6.803061e+00 | 5.000000e-05
 138 |   1.179742e+01 |       6.797423e+00 | 5.000000e-05
 139 |   1.179195e+01 |       6.791953e+00 | 5.000000e-05
 140 |   1.178665e+01 |       6.786646e+00 | 5.000000e-05
 141 |   1.178150e+01 |       6.781503e+00 | 5.000000e-05
 142 |   1.177652e+01 |       6.776521e+00 | 5.000000e-05
 143 |   1.177170e+01 |       6.771698e+00 | 5.000000e-05
 144 |   1.176703e+01 |       6.767032e+00 | 5.000000e-05
 145 |   1.176252e+01 |       6.762523e+00 | 5.000000e-05
 146 |   1.175817e+01 |       6.758168e+00 | 5.000000e-05
 147 |   1.175397e+01 |       6.753965e+00 | 5.000000e-05
 148 |   1.174991e+01 |       6.749914e+00 | 5.000000e-05
 149 |   1.174601e+01 |       6.746012e+00 | 5.000000e-05
 150 |   1.174226e+01 |       6.742258e+00 | 5.000000e-05
 151 |   1.173865e+01 |       6.738651e+00 | 5.000000e-05
 152 |   1.173519e+01 |       6.735189e+00 | 5.000000e-05
 153 |   1.173187e+01 |       6.731870e+00 | 5.000000e-05
 154 |   1.172869e+01 |       6.728694e+00 | 5.000000e-05
 155 |   1.172566e+01 |       6.725658e+00 | 5.000000e-05
 156 |   1.172276e+01 |       6.722761e+00 | 5.000000e-05
 157 |   1.172000e+01 |       6.720003e+00 | 5.000000e-05
 158 |   1.171738e+01 |       6.717381e+00 | 5.000000e-05
 159 |   1.171489e+01 |       6.714895e+00 | 5.000000e-05
 160 |   1.171254e+01 |       6.712543e+00 | 5.000000e-05
 161 |   1.171032e+01 |       6.710323e+00 | 5.000000e-05
 162 |   1.170824e+01 |       6.708235e+00 | 5.000000e-05
 163 |   1.170628e+01 |       6.706278e+00 | 5.000000e-05
 164 |   1.170445e+01 |       6.704449e+00 | 5.000000e-05
 165 |   1.170275e+01 |       6.702749e+00 | 5.000000e-05
 166 |   1.170118e+01 |       6.701175e+00 | 5.000000e-05
 167 |   1.169973e+01 |       6.699727e+00 | 5.000000e-05
 168 |   1.169840e+01 |       6.698404e+00 | 5.000000e-05
 169 |   1.169720e+01 |       6.697204e+00 | 5.000000e-05
 170 |   1.169613e+01 |       6.696126e+00 | 5.000000e-05
 171 |   1.169517e+01 |       6.695170e+00 | 5.000000e-05
 172 |   1.169433e+01 |       6.694334e+00 | 5.000000e-05
 173 |   1.169362e+01 |       6.693617e+00 | 5.000000e-05
 174 |   1.169302e+01 |       6.693018e+00 | 5.000000e-05
 175 |   1.169254e+01 |       6.692537e+00 | 5.000000e-05
 176 |   1.169217e+01 |       6.692171e+00 | 5.000000e-05
 177 |   1.169192e+01 |       6.691921e+00 | 5.000000e-05
 178 |   1.169179e+01 |       6.691785e+00 | 5.000000e-05
 179 |   1.169176e+01 |       6.691763e+00 | 5.000000e-05
 180 |   1.169185e+01 |       6.691853e+00 | 5.000000e-05
 181 |   1.169205e+01 |       6.692054e+00 | 5.000000e-05
 182 |   1.169237e+01 |       6.692367e+00 | 5.000000e-05
 183 |   1.169279e+01 |       6.692788e+00 | 5.000000e-05
 184 |   1.169332e+01 |       6.693319e+00 | 5.000000e-05
 185 |   1.169396e+01 |       6.693958e+00 | 5.000000e-05
 186 |   1.169470e+01 |       6.694704e+00 | 5.000000e-05
 187 |   1.169556e+01 |       6.695557e+00 | 5.000000e-05
 188 |   1.169651e+01 |       6.696515e+00 | 5.000000e-05
 189 |   1.169758e+01 |       6.697578e+00 | 5.000000e-05
 190 |   1.169874e+01 |       6.698745e+00 | 5.000000e-05
 191 |   1.170001e+01 |       6.700015e+00 | 5.000000e-05
 192 |   1.170139e+01 |       6.701388e+00 | 5.000000e-05
 193 |   1.170286e+01 |       6.702862e+00 | 5.000000e-05
 194 |   1.170444e+01 |       6.704437e+00 | 5.000000e-05
 195 |   1.170611e+01 |       6.706113e+00 | 5.000000e-05
 196 |   1.170789e+01 |       6.707889e+00 | 5.000000e-05
 197 |   1.170976e+01 |       6.709763e+00 | 5.000000e-05
 198 |   1.171174e+01 |       6.711735e+00 | 5.000000e-05
 199 |   1.171381e+01 |       6.713805e+00 | 5.000000e-05

Warning: Maximum iterations reached without convergence.
Final |Tr(C*C^dagger) - m| = 6.713805e+00
Consider increasing max_iter or decreasing h.
C*C^dagger matrix (should be close to identity):
  Row 1: (2.7227,0.0000) (0.0778,-0.9877) (-2.1923,0.6624) (0.2475,-0.1785) (0.1217,-0.8478) 
  Row 2: (0.0778,0.9877) (1.5073,0.0000) (-1.3230,-0.2542) (0.9202,-0.2494) (0.5110,-0.2514) 
  Row 3: (-2.1923,-0.6624) (-1.3230,0.2542) (3.7008,0.0000) (-1.6362,0.0696) (-0.3101,0.7324) 
  Row 4: (0.2475,0.1785) (0.9202,0.2494) (-1.6362,-0.0696) (1.8314,0.0000) (0.3094,-0.9840) 
  Row 5: (0.1217,0.8478) (0.5110,0.2514) (-0.3101,-0.7324) (0.3094,0.9840) (1.9539,0.0000) 

Max diagonal error:     2.700751e+00
Max off-diagonal error: 2.290210e+00

WARNING: C may not be sufficiently orthonormal.
